area_type,location,size,total_sqft,bath,balcony,price
0,955,16,1630.0,3.0,2.0,85.0
1,1039,16,1249.0,3.0,2.0,44.71
1,641,16,1450.0,2.0,3.0,85.0
1,708,16,2791.0,3.0,1.0,223.0
1,541,0,600.0,1.0,0.0,90.0
0,149,0,834.0,1.0,1.0,60.0
2,389,17,1125.0,4.0,1.0,70.0
1,142,16,2060.0,3.0,2.0,140.0
1,786,25,12000.0,7.0,3.0,2200.0
0,466,13,891.0,2.0,1.0,25.0
1,972,13,1133.0,2.0,1.0,49.07
0,268,16,1075.0,2.0,1.0,37.0
1,1052,18,3000.0,5.0,2.0,260.0
2,277,19,2440.0,5.0,2.0,425.0
0,1216,13,1200.0,2.0,2.0,55.0
1,1148,13,1075.0,2.0,2.0,45.8
1,637,13,1140.0,2.0,2.0,40.0
2,803,22,940.0,4.0,2.0,150.0
2,556,24,2160.0,5.0,1.0,250.0
1,972,13,1090.0,2.0,1.0,42.0
0,948,19,1500.0,4.0,1.0,70.0
1,1252,18,4104.0,4.0,2.0,360.0
1,1252,16,1790.0,3.0,1.5843757375501535,100.0
1,513,16,1920.0,3.0,2.0,134.0
0,493,13,1374.0,2.0,2.0,95.0
2,216,16,1445.0,3.0,2.0,95.0
1,658,0,711.0,1.0,1.0,36.0
1,1168,16,1500.0,3.0,3.0,95.0
1,1252,16,1720.0,3.0,3.0,100.0
1,1196,16,1400.0,3.0,2.0,60.0
0,731,13,1030.0,2.0,2.0,49.0
1,837,13,1200.0,2.0,1.0,85.0
2,537,16,1375.0,3.0,2.0,70.0
2,515,14,1050.0,1.0,1.5843757375501535,56.0
1,589,16,2250.0,3.0,2.0,160.0
1,236,13,1000.0,2.0,2.0,50.0
1,591,0,469.0,1.0,0.0,25.0
1,799,18,3800.0,4.0,3.0,250.0
1,650,13,883.0,2.0,1.0,29.0
1,433,16,1820.0,2.0,3.0,86.0
0,1084,16,1440.0,2.0,3.0,65.0
1,1291,23,3600.0,4.0,1.0,160.0
0,786,18,2500.0,5.0,2.0,325.0
1,773,13,1225.0,2.0,2.0,48.0
2,69,17,4000.0,3.0,1.0,660.0
2,326,13,875.0,2.0,3.0,52.8
1,590,0,750.0,1.0,2.0,40.0
1,67,13,1180.0,2.0,3.0,80.0
1,506,13,1194.0,2.0,2.0,47.0
1,522,16,1500.0,2.0,2.0,62.0
1,929,13,1160.0,2.0,2.0,52.2
0,142,30,1559.6266939129125,9.0,1.5843757375501535,265.0
1,539,16,2378.0,3.0,1.0,262.0
1,1038,13,1128.0,2.0,1.0,60.0
1,513,16,1500.0,3.0,1.0,150.0
0,552,16,1220.0,2.0,1.0,35.23
1,1039,13,1210.0,2.0,2.0,58.0
1,664,16,1100.0,2.0,1.0,58.0
1,270,16,1200.0,3.0,2.0,46.0
0,506,18,3385.0,5.0,1.5843757375501535,260.0
1,856,16,1641.0,3.0,2.0,66.0
1,533,13,1200.0,2.0,1.0,45.0
1,972,13,1260.0,2.0,1.0,67.39
1,773,16,1720.0,3.0,3.0,78.0
1,1261,13,1132.5,2.0,0.0,48.13
1,1261,13,1210.0,2.0,1.0,45.98
0,563,19,2200.0,4.0,2.0,200.0
1,268,16,1075.0,2.0,1.0,45.0
0,1148,16,1702.0,3.0,2.0,130.0
1,1061,13,1630.0,2.0,2.0,200.0
1,972,13,1141.0,2.0,2.0,38.55
1,1065,16,2072.0,3.0,2.0,108.0
1,575,21,5520.0,2.6926096474673513,1.5843757375501535,375.0
0,523,17,1200.0,2.0,0.0,70.0
1,1145,16,1350.0,3.0,0.0,77.0
0,245,19,4046.0,4.0,0.0,445.0
1,1104,16,1180.0,2.0,2.0,78.34
0,1261,16,35000.0,3.0,3.0,130.0
1,752,13,1355.0,2.0,2.0,115.0
2,1119,1,600.0,1.0,0.0,50.0
2,535,26,1200.0,7.0,1.5843757375501535,150.0
1,216,16,1640.0,2.0,1.0,120.0
2,286,22,1200.0,5.0,0.0,100.0
1,702,16,1190.0,2.0,2.0,57.0
2,889,19,2400.0,4.0,2.0,375.0
1,799,13,1019.0,2.0,2.0,49.85
1,109,16,1875.0,3.0,2.0,165.0
1,98,16,1250.0,3.0,2.0,40.0
2,277,17,1200.0,3.0,2.0,140.0
1,1252,13,1140.0,2.0,1.0,56.0
1,757,16,1683.0,3.0,1.0,109.0
1,637,16,1515.0,3.0,1.5843757375501535,83.3
1,530,18,2118.0,4.0,2.0,111.0
0,216,19,1380.0,3.0,0.0,58.0
1,1191,13,1083.0,2.0,2.0,61.75
2,130,14,600.0,2.0,1.0,55.0
0,156,16,2300.0,3.0,3.0,120.0
1,934,13,1240.0,2.0,2.0,60.0
1,1125,16,1750.0,3.0,1.0,120.0
1,1021,13,1230.0,2.0,1.5843757375501535,43.48
2,129,17,1500.0,3.0,1.0,139.0
1,86,13,985.0,2.0,1.0,40.39
2,1165,17,1500.0,2.0,1.0,87.0
0,417,13,1125.0,2.0,1.0,32.49
0,810,13,950.0,2.0,1.0,44.0
1,575,21,5600.0,2.6926096474673513,1.5843757375501535,548.5
1,716,16,1580.0,3.0,3.0,76.0
2,160,17,1092.0,2.0,1.0,98.5
0,419,13,1090.0,2.0,1.0,28.34
0,522,17,2264.0,3.0,1.0,159.0
1,404,16,1033.0,2.0,2.0,25.53
1,654,13,810.0,2.0,2.0,24.5
1,473,13,1045.0,2.0,0.0,45.0
1,513,13,1337.0,2.0,1.0,82.0
1,304,13,1200.0,2.0,2.0,32.0
1,713,16,1580.0,3.0,2.0,160.0
1,232,16,1500.0,2.0,3.0,54.0
1,1252,16,1640.0,4.0,2.0,91.0
1,1080,16,1570.0,3.0,2.0,62.0
1,478,16,1470.0,2.0,2.0,82.0
1,688,13,1160.0,2.0,2.0,40.61
0,72,13,1050.0,2.0,1.0,71.0
1,357,16,1855.0,3.0,1.0,225.0
1,216,16,1460.0,2.0,1.0,90.0
0,549,16,1823.0,3.0,2.0,100.0
1,417,13,1094.0,2.0,2.0,42.0
1,278,13,1153.0,2.0,2.0,57.0
0,547,16,1325.0,3.0,1.0,57.0
2,918,19,1200.0,3.0,2.0,85.0
0,584,16,1590.0,2.0,2.0,125.0
2,604,22,1210.0,4.0,2.0,160.0
2,972,19,1200.0,4.0,0.0,220.0
1,866,13,1202.0,2.0,1.0,48.0
0,506,13,1202.0,2.0,1.0,53.0
1,627,13,1200.0,2.0,3.0,62.5
1,914,16,1688.0,3.0,1.0,118.0
0,678,13,1020.0,2.0,1.0,52.0
1,1038,13,1185.0,2.0,2.0,47.0
1,987,13,1235.0,2.0,1.0,52.04
1,539,18,3205.0,5.0,1.0,500.0
1,194,13,1077.0,2.0,2.0,37.64
1,690,16,1415.0,2.0,3.0,66.0
1,415,16,2330.0,3.0,2.0,162.0
1,1252,13,805.0,2.0,2.0,35.0
0,903,0,425.0,1.0,0.0,20.03
1,1252,13,1155.0,2.0,3.0,59.95
1,352,18,5270.0,4.0,3.0,1250.0
1,126,13,656.0,2.0,1.0,22.0
0,881,13,1100.0,2.0,0.0,48.0
1,773,13,1150.0,2.0,3.0,52.0
2,308,1,600.0,1.0,1.0,60.0
1,109,13,1468.0,2.0,1.0,140.0
2,912,19,4300.0,5.0,2.0,550.0
1,1252,16,2280.0,4.0,2.0,126.0
1,515,13,1341.0,2.0,1.0,97.0
1,584,13,1279.0,2.0,1.0,77.0
1,419,18,2225.0,4.0,0.0,98.88
1,1148,13,1185.0,2.0,2.0,43.51
1,1184,16,1750.0,3.0,2.0,85.0
1,721,13,1152.0,2.0,1.0,53.5
2,1075,22,1000.0,4.0,1.0,160.0
1,549,13,1300.0,2.0,3.0,36.0
2,1191,19,2760.0,4.0,2.0,155.0
1,62,13,1070.0,2.0,2.0,39.0
1,1179,13,1101.0,2.0,0.0,45.0
1,1181,13,775.0,2.0,1.0,55.0
1,1267,0,667.0,1.0,1.0,36.85
1,417,13,1070.0,2.0,1.0,55.0
0,895,16,1875.0,2.0,2.0,110.0
1,731,13,735.0,2.0,1.0,57.99
2,1038,22,4360.0,4.0,1.0,90.0
1,713,16,1750.0,3.0,2.0,130.0
1,799,13,1215.0,2.0,1.0,67.0
2,1050,30,600.0,9.0,3.0,190.0
1,1236,13,820.0,2.0,1.0,30.0
1,205,13,1177.5,2.0,0.0,59.935
1,230,16,1779.0,3.0,2.0,89.61
0,490,13,1105.0,2.0,2.0,58.0
0,221,0,1559.6266939129125,2.0,1.0,93.0
1,1252,16,1650.0,3.0,2.0,60.0
1,589,13,1694.0,2.0,2.0,150.0
1,539,16,2376.0,3.0,1.0,203.0
1,348,16,1975.0,3.0,3.0,150.0
1,654,13,674.0,2.0,1.0,33.0
1,637,13,1185.0,2.0,1.0,41.0
1,10,2,445.0,1.0,0.0,28.0
0,836,24,900.0,7.0,1.5843757375501535,76.0
1,494,16,1475.0,3.0,2.0,75.0
1,466,16,1618.0,3.0,3.0,82.5
1,713,13,1120.0,2.0,0.0,65.0
1,799,18,2181.0,3.0,2.0,152.0
2,1216,19,1200.0,4.0,0.0,90.0
2,856,24,600.0,4.0,3.0,65.0
1,216,16,1556.0,2.0,1.0,59.13
1,216,13,1179.0,2.0,1.0,66.02
1,1148,13,1296.0,2.0,2.0,83.0
0,637,13,1275.0,2.0,2.0,52.0
0,640,26,1875.0,2.0,2.0,300.0
1,675,16,1400.0,2.0,2.0,77.0
1,466,13,1222.0,2.0,1.0,63.0
1,417,13,940.0,2.0,1.0,41.0
1,1148,13,1185.0,2.0,2.0,42.6
1,1168,16,1779.0,3.0,2.0,112.0
1,232,16,1615.0,3.0,2.0,59.76
1,575,18,4624.5,2.6926096474673513,1.5843757375501535,453.0
1,506,13,1056.0,2.0,1.0,61.0
1,72,13,1100.0,2.0,0.0,46.0
0,142,13,920.0,2.0,1.0,40.0
1,556,16,1602.0,2.0,0.0,75.0
0,907,13,1176.0,2.0,0.0,62.0
2,489,19,675.0,3.0,1.0,59.0
1,1006,16,1352.0,3.0,0.0,135.0
0,670,16,1717.0,3.0,3.0,99.0
2,53,19,10961.0,4.0,1.0,80.0
1,252,18,2119.0,4.0,3.0,111.0
1,1242,13,1246.0,2.0,1.0,67.3
1,118,13,1141.0,2.0,1.0,42.79
0,522,13,1157.0,2.0,1.0,84.0
1,304,13,1025.0,2.0,2.0,27.68
0,1262,0,650.0,1.0,2.0,33.0
1,513,13,1349.0,2.0,1.0,98.0
1,869,16,1566.0,3.0,1.0,83.3
1,1025,18,2830.0,3.0,3.0,195.0
0,417,16,1320.0,2.0,1.0,38.13
1,1288,16,1780.0,3.0,1.0,84.83
1,1190,13,1091.0,2.0,1.0,34.9
1,964,18,3670.0,4.0,3.0,300.0
0,72,13,918.0,2.0,1.0,50.49
1,1267,18,1950.0,4.0,0.0,130.0
1,914,16,1695.0,3.0,1.0,90.0
1,1261,16,1705.0,3.0,2.0,95.0
0,646,16,1375.0,3.0,2.0,75.0
1,664,0,525.0,1.0,1.0,30.0
0,1252,13,1447.0,2.0,1.0,83.0
1,1148,13,1114.0,2.0,1.0,39.0
1,72,16,1450.0,2.0,1.0,100.0
1,234,13,460.0,1.0,0.0,15.0
0,1196,13,1022.0,2.0,2.0,40.0
0,513,13,1000.0,2.0,2.0,45.0
1,417,13,1128.0,2.0,1.0,68.75
1,664,13,1180.0,2.0,2.0,57.0
0,1138,24,1000.0,6.0,1.0,69.0
2,848,14,1200.0,2.0,1.0,150.0
1,1022,16,3761.0,3.0,2.0,660.0
1,664,13,1339.0,2.0,3.0,75.0
1,1260,16,1400.0,2.0,3.0,55.0
1,72,13,1040.0,2.0,1.0,39.52
1,635,13,1198.0,2.0,2.0,58.0
2,1072,19,1200.0,3.0,1.5843757375501535,95.0
1,1039,16,1691.0,3.0,2.0,113.0
1,268,16,1075.0,3.0,2.0,36.0
1,27,16,1630.0,3.0,2.0,194.0
1,74,16,1240.0,3.0,2.0,43.5
1,216,13,1122.5,2.0,0.0,58.935
1,783,16,1665.0,3.0,2.0,86.58
0,799,16,2489.0,3.0,1.5843757375501535,94.0
0,277,13,1142.0,2.0,2.0,70.0
1,701,16,1976.0,3.0,1.0,184.0
2,1046,19,5500.0,4.0,1.5843757375501535,600.0
1,715,16,1853.0,3.0,2.0,82.0
2,1222,28,600.0,4.0,1.0,72.0
1,673,13,1567.0,2.0,2.0,92.0
1,1141,13,1090.0,2.0,1.0,27.24
2,972,24,1200.0,4.0,2.0,125.0
2,566,19,2400.0,4.0,1.0,640.0
1,422,13,1175.0,2.0,2.0,51.47
0,1115,13,1200.0,2.0,2.0,52.0
0,702,13,995.0,2.0,1.0,41.0
1,772,13,884.0,2.0,1.0,41.1
2,1235,22,900.0,3.0,2.0,80.0
0,1267,13,1170.0,2.0,2.0,57.0
1,626,13,1225.0,2.0,1.0,46.55
1,417,13,1342.0,2.0,1.0,73.3
0,1179,13,1345.0,2.0,1.0,67.0
0,703,16,1320.0,3.0,0.0,65.0
1,1083,13,1559.6266939129125,2.0,1.5843757375501535,45.0
1,972,13,1140.0,2.0,1.0,49.39
1,230,13,1300.0,2.0,1.0,50.0
1,536,16,1652.0,3.0,2.0,85.0
1,1153,16,2072.0,4.0,2.0,142.0
0,142,16,1740.0,2.0,1.5843757375501535,95.0
1,417,16,1360.0,2.0,1.0,71.0
1,544,16,1145.0,2.0,2.0,60.0
0,1179,16,1540.0,2.0,0.0,40.0
1,1039,13,1278.0,2.0,2.0,95.0
1,419,0,630.0,1.0,1.0,40.0
1,664,16,1100.0,3.0,2.0,58.0
2,240,17,1200.0,3.0,0.0,95.0
0,540,26,2500.0,6.0,2.0,115.0
1,304,0,582.5,1.0,0.0,15.135
1,304,13,1015.0,2.0,2.0,25.88
0,544,22,3300.0,5.0,2.0,240.0
2,225,22,4500.0,5.0,1.0,415.0
1,484,16,1356.0,2.0,3.0,66.0
1,517,13,823.0,2.0,1.0,28.0
2,1138,17,1200.0,2.0,0.0,66.0
0,990,13,1050.0,2.0,0.0,37.0
1,426,13,1180.0,2.0,1.0,69.0
1,1252,13,1116.0,2.0,3.0,51.91
1,72,13,1070.0,2.0,1.0,42.79
1,1190,13,1385.0,2.0,3.0,80.0
2,1190,1,1000.0,1.0,1.0,70.0
0,1252,16,1897.0,3.0,2.0,130.0
1,772,13,1005.0,2.0,1.0,55.78
1,474,16,1575.0,3.0,2.0,125.0
1,1115,13,975.0,2.0,1.0,65.0
1,522,16,1904.0,3.0,2.0,120.0
1,690,0,930.0,1.0,1.0,30.0
1,664,0,525.0,1.0,1.0,26.0
1,162,0,686.0,1.0,1.0,17.0
2,419,14,2400.0,3.0,1.0,150.0
2,75,14,1410.0,1.0,0.0,233.0
0,1039,17,2238.0,3.0,1.0,140.0
1,509,13,1174.0,2.0,1.0,69.0
0,1159,19,3800.0,4.0,3.0,239.0
1,1252,16,2225.0,2.0,1.0,125.0
1,762,13,1250.0,2.0,0.0,200.0
1,606,13,918.0,2.0,2.0,52.0
1,773,13,1250.0,2.0,3.0,52.0
1,1039,16,1800.0,3.0,1.5843757375501535,110.0
0,799,13,1170.0,2.0,3.0,53.0
1,283,0,1300.0,1.0,0.0,200.0
0,216,13,793.0,2.0,1.0,45.0
1,584,16,1710.0,3.0,2.0,107.0
1,650,16,1082.0,2.0,1.0,57.5
1,845,13,1001.0,2.0,2.0,33.03
0,1104,19,1500.0,4.0,1.5843757375501535,180.0
1,1261,16,1590.0,2.0,1.0,54.0
1,221,16,2400.0,2.0,0.0,80.0
1,534,16,1554.0,3.0,2.0,55.0
1,1148,13,1142.5,2.0,0.0,43.415
1,236,21,4239.0,5.0,2.0,423.0
0,708,14,884.0,1.0,0.0,58.0
1,536,13,1045.0,2.0,1.0,98.89
1,799,13,1019.0,2.0,2.0,49.86
1,110,16,1935.0,4.0,2.0,130.0
1,1179,16,1135.0,2.0,2.0,39.73
1,745,16,1680.0,3.0,2.0,150.0
1,513,18,2470.0,5.0,2.0,247.0
1,29,18,2825.0,4.0,3.0,250.0
1,539,16,2480.0,3.0,1.0,330.0
2,62,30,1260.0,11.0,1.5843757375501535,290.0
2,990,22,1800.0,4.0,3.0,187.0
0,670,16,1799.0,3.0,3.0,90.0
1,1252,19,4348.5,2.6926096474673513,1.5843757375501535,304.0
0,152,0,400.0,1.0,1.0,11.0
0,731,13,1047.0,2.0,1.0,82.0
1,679,13,1282.0,2.0,2.0,87.0
1,839,13,1020.0,2.0,1.0,45.9
2,653,19,1080.0,3.0,1.0,155.0
1,1252,13,1495.0,2.0,1.0,79.5
0,670,19,3260.0,4.0,1.0,240.0
1,377,16,1611.0,2.0,2.0,64.44
1,713,18,3500.0,5.0,2.0,425.0
0,1195,17,1500.0,2.0,2.0,95.0
1,1025,16,1500.0,2.0,2.0,95.0
2,1261,19,3206.0,5.0,1.5843757375501535,270.0
1,1179,16,1540.0,3.0,0.0,50.0
1,536,16,1639.0,3.0,1.0,80.0
2,799,19,700.0,4.0,1.5843757375501535,72.0
1,972,13,1303.0,2.0,2.0,55.79
1,713,13,1005.0,1.0,1.0,110.0
1,654,0,657.5,1.0,0.0,18.41
1,304,16,1305.0,3.0,1.0,33.28
2,715,17,600.0,4.0,0.0,95.0
1,1297,13,1300.0,1.0,1.0,115.0
1,277,16,1440.0,2.0,3.0,68.0
1,1054,13,901.0,2.0,1.0,35.14
1,976,16,1725.0,3.0,3.0,200.0
0,1038,16,900.0,2.0,1.0,42.0
1,169,13,1060.0,2.0,1.0,55.0
1,839,13,1020.0,2.0,1.0,48.45
1,1190,16,1535.0,3.0,2.0,65.99
0,105,0,530.0,1.0,1.0,20.0
1,506,16,1464.0,3.0,2.0,56.0
1,370,13,1350.0,2.0,3.0,80.0
1,1039,13,1115.0,2.0,2.0,50.0
1,1179,13,1175.0,2.0,2.0,47.0
0,1252,13,1113.0,2.0,1.0,62.0
2,1179,24,1200.0,4.0,2.0,225.0
2,990,22,1640.0,4.0,3.0,240.0
0,453,13,650.0,2.0,0.0,42.0
1,799,13,1325.0,2.0,2.0,71.55
0,422,13,950.0,2.0,3.0,31.0
1,584,16,1396.0,2.0,1.0,86.51
1,964,13,1050.0,2.0,2.0,52.07
1,1148,16,1825.0,3.0,2.0,100.0
1,72,13,1190.0,2.0,1.0,49.98
1,799,13,1220.0,2.0,1.0,56.5
1,841,16,1565.0,2.0,2.0,75.0
1,522,16,1891.0,3.0,1.0,109.0
0,1078,13,900.0,2.0,0.0,27.0
1,536,13,1161.0,2.0,1.0,55.15
1,1038,0,649.5,1.0,0.0,17.535
2,412,28,2400.0,6.0,3.0,125.0
2,976,19,315.0,4.0,2.0,90.0
1,1267,0,665.0,1.0,1.0,36.85
1,837,13,1175.0,2.0,1.0,73.5
0,530,13,1425.0,2.0,2.0,80.0
2,319,1,1200.0,1.0,0.0,20.0
2,557,17,1200.0,3.0,1.0,56.12
0,1089,13,1255.0,2.0,2.0,67.0
1,515,16,2112.95,4.0,2.0,145.0
1,972,0,600.0,1.0,1.0,22.0
1,506,16,1810.0,3.0,2.0,100.0
1,563,13,1200.0,2.0,2.0,93.0
1,509,13,1033.0,2.0,2.0,49.0
1,557,16,1548.0,3.0,2.0,89.5
1,534,16,1611.0,3.0,3.0,66.0
0,419,16,1400.0,2.0,1.0,40.43
1,1216,16,1485.0,2.0,2.0,67.0
0,803,14,2400.0,2.0,1.0,82.0
1,922,13,1025.0,2.0,1.0,44.5
2,1160,19,600.0,3.0,2.0,65.0
1,500,13,1225.0,2.0,1.5843757375501535,53.0
0,62,13,1256.0,2.0,1.0,62.8
1,1252,18,2268.0,3.0,2.0,163.0
1,664,16,1100.0,3.0,2.0,53.0
1,1184,13,1141.0,2.0,0.0,62.0
0,152,0,400.0,1.0,1.0,12.0
2,304,14,1400.0,2.0,0.0,60.0
1,677,25,4100.0,7.0,1.5843757375501535,140.0
2,801,1,1559.6266939129125,1.0,0.0,110.0
2,1248,0,15.0,1.0,0.0,30.0
1,966,13,1175.0,2.0,2.0,48.27
1,1025,13,1100.0,2.0,1.0,56.0
1,664,16,1843.0,3.0,2.0,95.84
2,29,28,1200.0,7.0,2.0,240.0
1,534,13,1460.0,2.0,1.0,80.5
1,964,16,1530.0,2.0,2.0,74.5
0,494,13,1467.0,2.0,1.0,55.0
1,625,0,950.0,1.0,1.0,40.0
1,1242,13,1246.0,2.0,1.0,64.5
1,658,0,711.0,1.0,1.0,38.0
1,506,13,1194.0,2.0,2.0,46.0
1,181,16,1358.0,2.0,1.0,43.4
2,851,24,1500.0,5.0,1.0,130.0
1,530,13,1420.0,2.0,2.0,75.0
1,675,16,1250.0,2.0,1.0,68.75
0,98,13,1280.0,2.0,1.5843757375501535,58.0
1,846,13,1209.0,2.0,1.0,50.0
0,683,22,4200.0,5.0,2.0,225.0
2,174,19,1215.0,4.0,3.0,205.0
1,914,16,1315.0,2.0,1.0,54.8
1,667,16,1800.0,3.0,3.0,90.0
0,524,22,1600.0,4.0,0.0,125.0
1,1138,16,1600.0,2.0,2.0,65.0
2,265,24,3968.0,5.0,2.0,900.0
1,1127,16,1563.0,3.0,2.0,52.0
1,1252,16,1560.0,2.0,2.0,72.0
1,277,16,2169.0,4.0,1.5843757375501535,115.0
2,743,30,900.0,10.0,1.5843757375501535,170.0
1,964,13,1050.0,2.0,2.0,55.5
1,559,16,3235.0,3.0,1.0,235.0
2,1138,17,1200.0,3.0,0.0,66.0
1,494,13,1140.0,2.0,2.0,46.0
2,72,17,1500.0,3.0,1.0,170.0
1,533,16,1560.0,3.0,2.0,75.0
1,575,13,1100.0,2.0,2.0,70.0
1,670,16,1260.0,2.0,3.0,40.32
1,513,13,1036.0,2.0,1.0,50.0
0,98,16,1662.0,3.0,3.0,85.1
1,1260,16,1464.0,2.0,3.0,105.0
1,1261,13,1234.0,2.0,2.0,80.0
1,1039,16,1403.0,3.0,1.0,55.0
2,636,19,915.0,4.0,1.0,54.9
2,43,24,3000.0,8.0,3.0,451.0
1,1054,16,1150.0,2.0,2.0,42.9
0,513,18,3900.0,4.0,2.0,410.0
0,1267,22,850.0,4.0,2.0,90.0
1,658,13,929.0,2.0,1.0,46.0
2,43,24,2400.0,8.0,3.0,450.0
2,1138,17,1350.0,2.0,1.0,75.0
1,1196,13,1135.0,2.0,1.0,39.73
0,220,13,1405.0,2.0,2.0,70.0
2,1252,14,1200.0,2.0,1.0,45.84
1,506,18,2805.0,4.0,3.0,154.0
1,1267,13,1161.0,2.0,2.0,64.08
1,664,13,1290.0,2.0,3.0,74.0
1,1267,16,2557.0,3.0,2.0,141.0
0,37,16,1480.0,3.0,2.0,90.0
2,174,30,3300.0,14.0,1.5843757375501535,500.0
1,896,16,1350.0,3.0,0.0,54.54
1,635,16,1580.0,2.0,2.0,65.0
1,194,16,1470.0,2.0,1.0,88.64
1,121,0,500.0,1.0,1.0,14.0
1,1039,13,1346.0,2.0,1.0,61.92
1,296,16,1600.0,3.0,3.0,90.0
1,845,13,720.0,2.0,1.0,120.0
2,865,14,1559.6266939129125,2.0,2.0,29.5
2,792,19,1200.0,4.0,0.0,135.0
1,219,13,1200.0,2.0,2.0,35.0
0,306,16,1340.0,2.0,2.0,48.33
2,365,19,6136.0,4.0,1.5843757375501535,560.0
1,606,13,918.0,2.0,2.0,48.0
2,1085,17,1500.0,3.0,2.0,115.0
1,1261,13,1315.0,2.0,2.0,85.0
2,1048,19,2400.0,5.0,1.5843757375501535,775.0
1,1179,16,1390.0,2.0,2.0,62.55
1,1179,16,1330.0,2.0,1.0,56.0
0,589,21,3100.0,4.0,1.5843757375501535,265.0
1,791,16,1824.0,3.0,3.0,125.0
1,72,16,1420.0,2.0,2.0,96.0
2,630,1,750.0,1.0,0.0,56.25
1,590,16,1260.0,2.0,1.0,60.0
1,522,16,1561.0,3.0,2.0,95.0
2,62,30,812.0,6.0,3.0,165.0
1,257,13,1060.0,2.0,2.0,42.0
2,530,28,1120.0,8.0,3.0,145.0
1,506,13,1225.0,2.0,1.0,67.38
1,1148,16,2144.0,3.0,2.0,135.0
2,688,26,1200.0,6.0,2.0,140.0
1,417,13,880.0,2.0,2.0,29.0
1,530,16,1639.0,3.0,2.0,110.0
0,1148,16,1240.0,2.0,1.0,62.0
1,664,13,1500.0,2.0,2.0,69.0
1,506,13,1243.0,2.0,1.0,46.0
1,799,16,1575.0,3.0,1.5843757375501535,78.0
1,506,13,1027.0,2.0,2.0,44.0
1,650,16,1082.0,2.0,1.0,56.0
1,708,16,1637.0,3.0,3.0,73.0
1,664,16,1665.0,3.0,2.0,86.58
1,417,13,1265.0,2.0,0.0,56.93
1,417,16,1691.0,2.0,2.0,102.0
1,1148,13,1100.0,2.0,1.0,38.0
0,477,22,24.0,2.0,2.0,150.0
2,464,17,1500.0,3.0,2.0,62.0
0,539,18,3205.0,5.0,1.0,380.0
0,653,22,1666.0,4.0,1.0,150.0
1,336,13,1115.0,2.0,2.0,50.0
1,837,13,1070.0,2.0,1.0,45.0
1,563,13,1128.0,2.0,2.0,105.0
1,278,13,1162.0,2.0,1.0,57.0
1,1027,13,1339.0,2.0,2.0,55.0
1,773,13,1192.0,2.0,2.0,75.0
1,506,16,1920.0,3.0,1.0,115.0
1,518,13,1255.0,2.0,1.0,52.32
1,976,13,1357.0,2.0,1.0,115.0
1,381,16,1600.0,3.0,2.0,75.0
1,504,13,1225.0,2.0,2.0,55.11
2,1252,19,2400.0,4.0,3.0,200.0
1,673,16,1570.0,3.0,3.0,80.0
1,1148,13,1093.0,2.0,2.0,70.0
0,225,16,1865.0,3.0,3.0,145.0
2,948,24,1200.0,7.0,3.0,165.0
1,639,13,1039.0,2.0,2.0,80.0
1,1242,13,1246.0,2.0,1.0,64.5
1,1252,16,1985.0,3.0,2.0,75.0
1,539,16,1590.0,3.0,3.0,49.0
2,551,19,4000.0,4.0,2.0,675.0
1,419,13,775.0,2.0,2.0,38.0
1,962,13,1000.0,2.0,1.0,50.0
1,514,16,1800.0,3.0,2.0,175.0
1,270,13,1035.0,2.0,1.0,41.0
1,360,16,1520.0,2.0,1.0,75.0
1,1252,13,1360.0,2.0,1.0,95.0
2,261,19,6000.0,5.0,3.0,400.0
1,703,13,1117.0,2.0,2.0,56.0
2,626,19,1200.0,4.0,3.0,120.0
1,415,13,1330.0,2.0,1.0,92.5
1,799,16,1937.0,3.0,2.0,160.0
1,417,13,1128.0,2.0,1.0,65.49
1,876,13,1053.0,2.0,1.0,45.0
1,914,13,1198.0,2.0,1.0,77.0
1,799,13,1152.0,2.0,1.0,56.0
1,27,23,1200.0,6.0,2.0,125.0
1,428,13,1625.0,2.0,1.0,75.0
1,731,16,1397.0,3.0,3.0,105.0
1,1267,16,1523.0,3.0,3.0,170.0
1,650,13,883.0,2.0,1.0,45.0
1,638,0,700.0,1.0,0.0,38.0
1,1261,13,1170.0,2.0,1.0,62.5
1,664,16,1200.0,2.0,2.0,42.0
0,788,16,2400.0,3.0,2.0,170.0
1,724,13,1480.0,2.0,2.0,65.0
1,98,16,1897.0,3.0,2.0,120.0
1,964,13,996.0,2.0,1.0,67.0
1,506,16,1875.0,3.0,2.0,110.0
1,1255,16,1500.0,2.0,2.0,98.0
1,597,16,3095.0,3.0,3.0,350.0
1,108,16,1390.0,2.0,1.0,175.0
1,1261,16,1450.0,3.0,0.0,65.255
1,1261,0,697.0,1.0,0.0,45.0
0,1039,0,710.0,1.0,1.0,27.0
2,560,13,910.0,2.0,1.0,30.5
0,1091,16,1025.0,2.0,1.0,48.0
1,772,13,1000.0,2.0,0.0,46.5
2,509,19,1200.0,4.0,1.5843757375501535,244.0
1,533,16,1453.0,2.0,1.0,46.48
1,1039,18,3335.0,5.0,2.0,300.0
1,1148,13,971.5,2.0,0.0,36.435
1,236,13,1281.0,2.0,1.0,74.0
0,346,0,565.0,1.0,1.0,35.0
0,1190,13,1024.0,2.0,2.0,42.0
0,417,16,1620.0,3.0,2.0,62.0
